country,year,sex,age,suicides_no
Georgia,2015,male,35-54 years,46
Georgia,2015,male,25-34 years,19
Georgia,2015,male,15-24 years,17
Georgia,2015,female,55-74 years,13
Georgia,2015,female,25-34 years,5
Georgia,2015,female,35-54 years,8
Georgia,2015,female,15-24 years,2
Georgia,2015,male,5-14 years,1
Georgia,2015,female,5-14 years,0
Germany,1990,male,75+ years,1516
Germany,1990,male,55-74 years,2406
Germany,1990,male,35-54 years,3302
Germany,1990,female,75+ years,1174
Germany,1990,male,25-34 years,1488
Germany,1990,female,55-74 years,1417
Germany,1990,male,15-24 years,800
Germany,1990,female,35-54 years,1128
Germany,1990,female,25-34 years,434
Germany,1990,female,15-24 years,228
Germany,1990,male,5-14 years,22
Germany,1990,female,5-14 years,9
Germany,1991,male,75+ years,1459
Germany,1991,male,55-74 years,2445
Germany,1991,male,35-54 years,3427
Germany,1991,female,75+ years,1153
Germany,1991,male,25-34 years,1523
Germany,1991,female,55-74 years,1400
Germany,1991,male,15-24 years,775
Germany,1991,female,35-54 years,1200
Germany,1991,female,25-34 years,411
Germany,1991,female,15-24 years,185
Germany,1991,male,5-14 years,27
Germany,1991,female,5-14 years,5
Germany,1992,male,75+ years,1395
Germany,1992,male,55-74 years,2405
Germany,1992,female,75+ years,1105
Germany,1992,male,35-54 years,3250
Germany,1992,male,25-34 years,1576
Germany,1992,female,55-74 years,1375
Germany,1992,male,15-24 years,674
Germany,1992,female,35-54 years,1093
Germany,1992,female,25-34 years,384
Germany,1992,female,15-24 years,163
Germany,1992,male,5-14 years,26
Germany,1992,female,5-14 years,12
Germany,1993,male,75+ years,1296
Germany,1993,male,55-74 years,2485
Germany,1993,male,35-54 years,3033
Germany,1993,female,75+ years,884
Germany,1993,male,25-34 years,1467
Germany,1993,female,55-74 years,1296
Germany,1993,male,15-24 years,632
Germany,1993,female,35-54 years,1009
Germany,1993,female,25-34 years,371
Germany,1993,female,15-24 years,157
Germany,1993,male,5-14 years,47
Germany,1993,female,5-14 years,13
Germany,1994,male,75+ years,1196
Germany,1994,male,55-74 years,2527
Germany,1994,male,35-54 years,3154
Germany,1994,female,75+ years,819
Germany,1994,male,25-34 years,1541
Germany,1994,male,15-24 years,682
Germany,1994,female,55-74 years,1261
Germany,1994,female,35-54 years,971
Germany,1994,female,25-34 years,350
Germany,1994,female,15-24 years,170
Germany,1994,male,5-14 years,30
Germany,1994,female,5-14 years,17
Germany,1995,male,75+ years,1254
Germany,1995,male,55-74 years,2597
Germany,1995,male,35-54 years,3251
Germany,1995,female,75+ years,884
Germany,1995,male,25-34 years,1452
Germany,1995,male,15-24 years,630
Germany,1995,female,55-74 years,1266
Germany,1995,female,35-54 years,983
Germany,1995,female,25-34 years,343
Germany,1995,female,15-24 years,176
Germany,1995,male,5-14 years,38
Germany,1995,female,5-14 years,14
Germany,1996,male,75+ years,1176
Germany,1996,male,55-74 years,2463
Germany,1996,male,35-54 years,3023
Germany,1996,female,75+ years,790
Germany,1996,male,25-34 years,1441
Germany,1996,female,55-74 years,1249
Germany,1996,male,15-24 years,589
Germany,1996,female,35-54 years,937
Germany,1996,female,25-34 years,351
Germany,1996,female,15-24 years,157
Germany,1996,male,5-14 years,36
Germany,1996,female,5-14 years,13
Germany,1997,male,75+ years,1135
Germany,1997,male,55-74 years,2550
Germany,1997,male,35-54 years,3177
Germany,1997,female,75+ years,802
Germany,1997,male,25-34 years,1345
Germany,1997,male,15-24 years,600
Germany,1997,female,55-74 years,1175
Germany,1997,female,35-54 years,931
Germany,1997,female,25-34 years,363
Germany,1997,female,15-24 years,142
Germany,1997,male,5-14 years,28
Germany,1997,female,5-14 years,8
Germany,1998,male,75+ years,1126
Germany,1998,male,55-74 years,2542
Germany,1998,male,35-54 years,3039
Germany,1998,male,25-34 years,1251
Germany,1998,female,75+ years,701
Germany,1998,male,15-24 years,589
Germany,1998,female,55-74 years,1048
Germany,1998,female,35-54 years,855
Germany,1998,female,25-34 years,298
Germany,1998,female,15-24 years,155
Germany,1998,male,5-14 years,34
Germany,1998,female,5-14 years,16
Germany,1999,male,75+ years,1045
Germany,1999,male,55-74 years,2421
Germany,1999,male,35-54 years,2863
Germany,1999,female,75+ years,749
Germany,1999,male,25-34 years,1132
Germany,1999,male,15-24 years,595
Germany,1999,female,55-74 years,1045
Germany,1999,female,35-54 years,877
Germany,1999,female,25-34 years,265
Germany,1999,female,15-24 years,133
Germany,1999,male,5-14 years,26
Germany,1999,female,5-14 years,9
Germany,2000,male,75+ years,1069
Germany,2000,male,55-74 years,2528
Germany,2000,male,35-54 years,2937
Germany,2000,female,75+ years,698
Germany,2000,male,25-34 years,1002
Germany,2000,male,15-24 years,575
Germany,2000,female,55-74 years,1020
Germany,2000,female,35-54 years,834
Germany,2000,female,25-34 years,240
Germany,2000,female,15-24 years,137
Germany,2000,male,5-14 years,25
Germany,2000,female,5-14 years,8
Germany,2001,male,75+ years,1106
Germany,2001,male,55-74 years,2415
Germany,2001,male,35-54 years,3060
Germany,2001,female,75+ years,764
Germany,2001,male,25-34 years,985
Germany,2001,male,15-24 years,593
Germany,2001,female,55-74 years,983
Germany,2001,female,35-54 years,868
Germany,2001,female,25-34 years,221
Germany,2001,female,15-24 years,124
Germany,2001,male,5-14 years,37
Germany,2001,female,5-14 years,11
Germany,2002,male,75+ years,1147
Germany,2002,male,55-74 years,2354
Germany,2002,male,35-54 years,3088
Germany,2002,female,75+ years,773
Germany,2002,male,25-34 years,903
Germany,2002,male,15-24 years,609
Germany,2002,female,55-74 years,1013
Germany,2002,female,35-54 years,905
Germany,2002,female,25-34 years,219
Germany,2002,female,15-24 years,141
Germany,2002,male,5-14 years,16
Germany,2002,female,5-14 years,8
Germany,2003,male,75+ years,1187
Germany,2003,male,55-74 years,2416
Germany,2003,male,35-54 years,3157
Germany,2003,female,75+ years,775
Germany,2003,male,25-34 years,868
Germany,2003,male,15-24 years,537
Germany,2003,female,55-74 years,925
Germany,2003,female,35-54 years,887
Germany,2003,female,25-34 years,225
Germany,2003,female,15-24 years,155
Germany,2003,male,5-14 years,17
Germany,2003,female,5-14 years,6
Germany,2004,male,75+ years,1178
Germany,2004,male,55-74 years,2413
Germany,2004,male,35-54 years,3001
Germany,2004,female,75+ years,746
Germany,2004,male,25-34 years,820
Germany,2004,male,15-24 years,518
Germany,2004,female,55-74 years,906
Germany,2004,female,35-54 years,827
Germany,2004,female,25-34 years,180
Germany,2004,female,15-24 years,129
Germany,2004,male,5-14 years,16
Germany,2004,female,5-14 years,7
Germany,2005,male,75+ years,1160
Germany,2005,male,55-74 years,2269
Germany,2005,male,35-54 years,2875
Germany,2005,female,75+ years,664
Germany,2005,male,25-34 years,730
Germany,2005,female,55-74 years,939
Germany,2005,male,15-24 years,479
Germany,2005,female,35-54 years,840
Germany,2005,female,25-34 years,171
Germany,2005,female,15-24 years,117
Germany,2005,male,5-14 years,18
Germany,2005,female,5-14 years,8
Germany,2006,male,75+ years,1160
Germany,2006,male,55-74 years,2314
Germany,2006,male,35-54 years,2653
Germany,2006,female,75+ years,611
Germany,2006,male,25-34 years,629
Germany,2006,male,15-24 years,455
Germany,2006,female,55-74 years,826
Germany,2006,female,35-54 years,832
Germany,2006,female,25-34 years,154
Germany,2006,female,15-24 years,112
Germany,2006,male,5-14 years,20
Germany,2006,female,5-14 years,9
Germany,2007,male,75+ years,1143
Germany,2007,male,55-74 years,2213
Germany,2007,male,35-54 years,2539
Germany,2007,male,25-34 years,654
Germany,2007,female,75+ years,595
Germany,2007,male,15-24 years,448
Germany,2007,female,55-74 years,796
Germany,2007,female,35-54 years,742
Germany,2007,female,25-34 years,145
Germany,2007,female,15-24 years,110
Germany,2007,male,5-14 years,15
Germany,2007,female,5-14 years,9
Germany,2008,male,75+ years,1149
Germany,2008,male,55-74 years,2199
Germany,2008,male,35-54 years,2598
Germany,2008,female,75+ years,592
Germany,2008,male,25-34 years,632
Germany,2008,male,15-24 years,456
Germany,2008,female,55-74 years,768
Germany,2008,female,35-54 years,761
Germany,2008,female,25-34 years,157
Germany,2008,female,15-24 years,130
Germany,2008,male,5-14 years,11
Germany,2008,female,5-14 years,6
Germany,2009,male,75+ years,1209
Germany,2009,male,55-74 years,2277
Germany,2009,male,35-54 years,2628
Germany,2009,male,25-34 years,637
Germany,2009,female,75+ years,520
Germany,2009,male,15-24 years,443
Germany,2009,female,55-74 years,789
Germany,2009,female,35-54 years,788
Germany,2009,female,25-34 years,146
Germany,2009,female,15-24 years,121
Germany,2009,male,5-14 years,12
Germany,2009,female,5-14 years,9
Germany,2010,male,75+ years,1277
Germany,2010,male,55-74 years,2358
Germany,2010,male,35-54 years,2605
Germany,2010,male,25-34 years,735
Germany,2010,female,75+ years,588
Germany,2010,male,15-24 years,474
Germany,2010,female,55-74 years,851
Germany,2010,female,35-54 years,805
Germany,2010,female,25-34 years,177
Germany,2010,female,15-24 years,132
Germany,2010,male,5-14 years,22
Germany,2010,female,5-14 years,6
Germany,2011,male,75+ years,1374
Germany,2011,male,55-74 years,2538
Germany,2011,male,35-54 years,2582
Germany,2011,male,25-34 years,684
Germany,2011,female,75+ years,624
Germany,2011,male,15-24 years,461
Germany,2011,female,55-74 years,802
Germany,2011,female,35-54 years,757
Germany,2011,female,25-34 years,188
Germany,2011,female,15-24 years,122
Germany,2011,male,5-14 years,12
Germany,2011,female,5-14 years,9
Germany,2012,male,75+ years,1430
Germany,2012,male,55-74 years,2302
Germany,2012,male,35-54 years,2408
Germany,2012,male,25-34 years,699
Germany,2012,female,75+ years,607
Germany,2012,male,15-24 years,439
Germany,2012,female,55-74 years,873
Germany,2012,female,35-54 years,810
Germany,2012,female,25-34 years,187
Germany,2012,female,15-24 years,121
Germany,2012,male,5-14 years,11
Germany,2012,female,5-14 years,9
Germany,2013,male,75+ years,1518
Germany,2013,male,55-74 years,2379
Germany,2013,male,35-54 years,2423
Germany,2013,male,25-34 years,739
Germany,2013,female,75+ years,641
Germany,2013,female,55-74 years,875
Germany,2013,male,15-24 years,391
Germany,2013,female,35-54 years,808
Germany,2013,female,25-34 years,188
Germany,2013,female,15-24 years,111
Germany,2013,female,5-14 years,12
Germany,2013,male,5-14 years,6
Germany,2014,male,75+ years,1608
Germany,2014,male,55-74 years,2410
Germany,2014,male,35-54 years,2444
Germany,2014,male,25-34 years,750
Germany,2014,female,75+ years,621
Germany,2014,male,15-24 years,397
Germany,2014,female,55-74 years,855
Germany,2014,female,35-54 years,801
Germany,2014,female,25-34 years,182
Germany,2014,female,15-24 years,121
Germany,2014,male,5-14 years,20
Germany,2014,female,5-14 years,8
Germany,2015,male,75+ years,1729
Germany,2015,male,55-74 years,2304
Germany,2015,male,35-54 years,2267
Germany,2015,male,25-34 years,721
Germany,2015,female,75+ years,635
Germany,2015,female,55-74 years,908
Germany,2015,male,15-24 years,376
Germany,2015,female,35-54 years,800
Germany,2015,female,25-34 years,193
Germany,2015,female,15-24 years,136
Germany,2015,female,5-14 years,13
Germany,2015,male,5-14 years,6
Greece,1985,male,75+ years,35
Greece,1985,male,55-74 years,85
Greece,1985,male,35-54 years,82
Greece,1985,male,25-34 years,40
Greece,1985,female,75+ years,15
Greece,1985,female,55-74 years,47
Greece,1985,male,15-24 years,35
Greece,1985,female,25-34 years,18
Greece,1985,female,35-54 years,35
Greece,1985,female,15-24 years,13
Greece,1985,female,5-14 years,0
Greece,1985,male,5-14 years,0
Greece,1986,male,75+ years,47
Greece,1986,male,55-74 years,86
Greece,1986,male,25-34 years,53
Greece,1986,male,15-24 years,43
Greece,1986,female,75+ years,17
Greece,1986,male,35-54 years,63
Greece,1986,female,55-74 years,33
Greece,1986,female,35-54 years,28
Greece,1986,female,15-24 years,13
Greece,1986,female,25-34 years,10
Greece,1986,female,5-14 years,0
Greece,1986,male,5-14 years,0
Greece,1987,male,75+ years,54
Greece,1987,male,55-74 years,78
Greece,1987,male,25-34 years,46
Greece,1987,male,35-54 years,81
Greece,1987,male,15-24 years,34
Greece,1987,female,75+ years,14
Greece,1987,female,55-74 years,43
Greece,1987,female,35-54 years,35
Greece,1987,female,15-24 years,12
Greece,1987,female,25-34 years,9
Greece,1987,male,5-14 years,3
Greece,1987,female,5-14 years,1
Greece,1988,male,75+ years,44
Greece,1988,male,55-74 years,83
Greece,1988,male,25-34 years,52
Greece,1988,female,75+ years,21
Greece,1988,male,35-54 years,72
Greece,1988,male,15-24 years,37
Greece,1988,female,55-74 years,50
Greece,1988,female,35-54 years,29
Greece,1988,female,25-34 years,11
Greece,1988,female,15-24 years,4
Greece,1988,female,5-14 years,0
Greece,1988,male,5-14 years,0
Greece,1989,male,75+ years,39
Greece,1989,male,25-34 years,53
Greece,1989,male,55-74 years,70
Greece,1989,male,35-54 years,80
Greece,1989,male,15-24 years,32
Greece,1989,female,75+ years,14
Greece,1989,female,55-74 years,40
Greece,1989,female,25-34 years,16
Greece,1989,female,35-54 years,28
Greece,1989,female,15-24 years,7
Greece,1989,male,5-14 years,4
Greece,1989,female,5-14 years,0
Greece,1990,male,75+ years,46
Greece,1990,male,55-74 years,68
Greece,1990,male,25-34 years,46
Greece,1990,male,35-54 years,68
Greece,1990,male,15-24 years,40
Greece,1990,female,75+ years,9
Greece,1990,female,55-74 years,25
Greece,1990,female,35-54 years,25
Greece,1990,female,25-34 years,11
Greece,1990,female,15-24 years,8
Greece,1990,male,5-14 years,3
Greece,1990,female,5-14 years,0
Greece,1991,male,75+ years,48
Greece,1991,male,55-74 years,95
Greece,1991,male,35-54 years,81
Greece,1991,male,25-34 years,38
Greece,1991,female,75+ years,15
Greece,1991,male,15-24 years,31
Greece,1991,female,55-74 years,26
Greece,1991,female,35-54 years,28
Greece,1991,female,25-34 years,10
Greece,1991,female,15-24 years,5
Greece,1991,male,5-14 years,4
Greece,1991,female,5-14 years,0
Greece,1992,male,75+ years,44
Greece,1992,male,55-74 years,90
Greece,1992,male,35-54 years,83
Greece,1992,male,25-34 years,39
Greece,1992,female,75+ years,12
Greece,1992,male,15-24 years,21
Greece,1992,female,55-74 years,28
Greece,1992,female,35-54 years,18
Greece,1992,female,25-34 years,10
Greece,1992,female,15-24 years,4
Greece,1992,male,5-14 years,2
Greece,1992,female,5-14 years,0
Greece,1993,male,75+ years,36
Greece,1993,male,55-74 years,95
Greece,1993,male,35-54 years,97
Greece,1993,male,25-34 years,49
Greece,1993,female,75+ years,17
Greece,1993,male,15-24 years,29
Greece,1993,female,55-74 years,37
Greece,1993,female,35-54 years,29
Greece,1993,female,25-34 years,14
Greece,1993,female,15-24 years,6
Greece,1993,male,5-14 years,2
Greece,1993,female,5-14 years,1
Greece,1994,male,75+ years,38
Greece,1994,male,55-74 years,88
Greece,1994,male,25-34 years,44
Greece,1994,male,35-54 years,76
Greece,1994,male,15-24 years,33
Greece,1994,female,75+ years,11
Greece,1994,female,55-74 years,33
Greece,1994,female,35-54 years,18
Greece,1994,female,25-34 years,9
Greece,1994,female,15-24 years,3
Greece,1994,male,5-14 years,2
Greece,1994,female,5-14 years,0
Greece,1995,male,75+ years,47
Greece,1995,male,25-34 years,58
Greece,1995,male,55-74 years,75
Greece,1995,male,35-54 years,91
Greece,1995,male,15-24 years,35
Greece,1995,female,55-74 years,26
Greece,1995,female,75+ years,6
Greece,1995,female,25-34 years,11
Greece,1995,female,35-54 years,15
Greece,1995,female,15-24 years,6
Greece,1995,female,5-14 years,0
